Date,Time (UTC),Exchange,Symbol,Side,Quantity,Price,Total USD,Fee (est.),Net Amount,Order ID,Mode,Notes
2026-05-26,03:02:13,BitGet,GRTUSDT,,,0.03,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:13,BitGet,PEPEUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:13,BitGet,WLDUSDT,,,0.33,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,03:02:14,BitGet,AAVEUSDT,,,85.40,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:14,BitGet,TAOUSDT,,,276.70,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:15,BitGet,RENDERUSDT,,,2.18,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,03:02:15,BitGet,FETUSDT,,,0.23,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,03:02:15,BitGet,STXUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:16,BitGet,CRVUSDT,,,0.22,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:16,BitGet,THETAUSDT,,,0.19,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:16,BitGet,JASMYUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:17,BitGet,ONDOUSDT,,,0.41,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:17,BitGet,RUNEUSDT,,,0.44,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:17,BitGet,SANDUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:18,BitGet,MANAUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:18,BitGet,ENAUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:19,BitGet,LDOUSDT,,,0.34,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:19,BitGet,SEIUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,03:02:19,BitGet,TIAUSDT,,,0.46,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:02,BitGet,BTCUSDT,,,76660.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:02,BitGet,ETHUSDT,,,2093.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:02,BitGet,SOLUSDT,,,84.23,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:03,BitGet,XRPUSDT,,,1.34,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:03,BitGet,BNBUSDT,,,658.35,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:03,BitGet,DOGEUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:04,BitGet,LINKUSDT,,,9.42,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:04,BitGet,SUIUSDT,,,1.03,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:04,BitGet,LTCUSDT,,,52.33,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:05,BitGet,AVAXUSDT,,,9.24,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:05,BitGet,HBARUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:06,BitGet,ADAUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:06,BitGet,TRXUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,04:02:06,BitGet,TONUSDT,,,1.90,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:07,BitGet,SHIBUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:07,BitGet,DOTUSDT,,,1.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:07,BitGet,BCHUSDT,,,346.20,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:08,BitGet,UNIUSDT,,,3.29,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:08,BitGet,NEARUSDT,,,2.73,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,04:02:09,BitGet,APTUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:09,BitGet,ICPUSDT,,,2.62,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:09,BitGet,ETCUSDT,,,8.84,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:10,BitGet,POLUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:10,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:10,BitGet,ATOMUSDT,,,2.18,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,04:02:11,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:11,BitGet,ARBUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:12,BitGet,FILUSDT,,,0.98,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:12,BitGet,ALGOUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:12,BitGet,INJUSDT,,,5.56,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:13,BitGet,BONKUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:13,BitGet,GRTUSDT,,,0.03,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,04:02:13,BitGet,PEPEUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:14,BitGet,WLDUSDT,,,0.33,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,04:02:14,BitGet,AAVEUSDT,,,85.67,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:14,BitGet,TAOUSDT,,,277.10,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:15,BitGet,RENDERUSDT,,,2.23,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,04:02:15,BitGet,FETUSDT,,,0.23,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,04:02:15,BitGet,STXUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:16,BitGet,CRVUSDT,,,0.22,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:16,BitGet,THETAUSDT,,,0.19,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:17,BitGet,JASMYUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:17,BitGet,ONDOUSDT,,,0.41,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:17,BitGet,RUNEUSDT,,,0.44,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:18,BitGet,SANDUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:18,BitGet,MANAUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,04:02:18,BitGet,ENAUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:19,BitGet,LDOUSDT,,,0.34,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,04:02:19,BitGet,SEIUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,04:02:19,BitGet,TIAUSDT,,,0.47,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:02,BitGet,BTCUSDT,,,76718.12,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,05:02:02,BitGet,ETHUSDT,,,2092.47,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,05:02:02,BitGet,SOLUSDT,,,84.30,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:03,BitGet,XRPUSDT,,,1.34,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:03,BitGet,BNBUSDT,,,658.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,05:02:03,BitGet,DOGEUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:04,BitGet,LINKUSDT,,,9.45,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:04,BitGet,SUIUSDT,,,1.03,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:05,BitGet,LTCUSDT,,,52.41,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:05,BitGet,AVAXUSDT,,,9.24,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:05,BitGet,HBARUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:06,BitGet,ADAUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,05:02:06,BitGet,TRXUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,05:02:06,BitGet,TONUSDT,,,1.89,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,05:02:07,BitGet,SHIBUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:07,BitGet,DOTUSDT,,,1.25,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:08,BitGet,BCHUSDT,,,348.90,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:08,BitGet,UNIUSDT,,,3.29,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:08,BitGet,NEARUSDT,,,2.77,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,05:02:09,BitGet,APTUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:09,BitGet,ICPUSDT,,,2.65,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:10,BitGet,ETCUSDT,,,8.84,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,05:02:10,BitGet,POLUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,05:02:10,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,05:02:11,BitGet,ATOMUSDT,,,2.15,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:11,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:11,BitGet,ARBUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:12,BitGet,FILUSDT,,,0.98,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,05:02:12,BitGet,ALGOUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:13,BitGet,INJUSDT,,,5.62,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:13,BitGet,BONKUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:13,BitGet,GRTUSDT,,,0.03,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,05:02:14,BitGet,PEPEUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:14,BitGet,WLDUSDT,,,0.34,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,05:02:14,BitGet,AAVEUSDT,,,85.71,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:15,BitGet,TAOUSDT,,,285.80,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,05:02:15,BitGet,RENDERUSDT,,,2.26,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,05:02:16,BitGet,FETUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,05:02:16,BitGet,STXUSDT,,,0.25,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:16,BitGet,CRVUSDT,,,0.22,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,05:02:17,BitGet,THETAUSDT,,,0.19,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:17,BitGet,JASMYUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:17,BitGet,ONDOUSDT,,,0.42,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:18,BitGet,RUNEUSDT,,,0.44,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,05:02:18,BitGet,SANDUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,05:02:19,BitGet,MANAUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:19,BitGet,ENAUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,05:02:19,BitGet,LDOUSDT,,,0.34,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,05:02:20,BitGet,SEIUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,05:02:20,BitGet,TIAUSDT,,,0.46,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:02,BitGet,BTCUSDT,,,76841.07,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:02,BitGet,ETHUSDT,,,2098.41,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:02,BitGet,SOLUSDT,,,84.50,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:03,BitGet,XRPUSDT,,,1.35,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:03,BitGet,BNBUSDT,,,658.84,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,06:02:03,BitGet,DOGEUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:04,BitGet,LINKUSDT,,,9.51,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:04,BitGet,SUIUSDT,,,1.04,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:04,BitGet,LTCUSDT,,,52.54,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:05,BitGet,AVAXUSDT,,,9.29,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:05,BitGet,HBARUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:06,BitGet,ADAUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:06,BitGet,TRXUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:06,BitGet,TONUSDT,,,1.90,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,06:02:07,BitGet,SHIBUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:07,BitGet,DOTUSDT,,,1.25,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:07,BitGet,BCHUSDT,,,351.50,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:08,BitGet,UNIUSDT,,,3.30,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:08,BitGet,NEARUSDT,,,2.73,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:08,BitGet,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:09,BitGet,ICPUSDT,,,2.67,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:09,BitGet,ETCUSDT,,,8.88,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:10,BitGet,POLUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:10,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,06:02:10,BitGet,ATOMUSDT,,,2.14,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,06:02:11,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:11,BitGet,ARBUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,06:02:11,BitGet,FILUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:12,BitGet,ALGOUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:12,BitGet,INJUSDT,,,5.61,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:13,BitGet,BONKUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:13,BitGet,GRTUSDT,,,0.03,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:13,BitGet,PEPEUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:14,BitGet,WLDUSDT,,,0.34,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:14,BitGet,AAVEUSDT,,,86.36,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:14,BitGet,TAOUSDT,,,284.40,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:15,BitGet,RENDERUSDT,,,2.30,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,06:02:15,BitGet,FETUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,06:02:16,BitGet,STXUSDT,,,0.25,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:16,BitGet,CRVUSDT,,,0.22,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:16,BitGet,THETAUSDT,,,0.20,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:17,BitGet,JASMYUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:17,BitGet,ONDOUSDT,,,0.42,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:17,BitGet,RUNEUSDT,,,0.45,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:18,BitGet,SANDUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:18,BitGet,MANAUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,06:02:19,BitGet,ENAUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:19,BitGet,LDOUSDT,,,0.34,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,06:02:19,BitGet,SEIUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,06:02:20,BitGet,TIAUSDT,,,0.47,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,07:02:02,BitGet,BTCUSDT,,,76917.36,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:02,BitGet,ETHUSDT,,,2102.15,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:02,BitGet,SOLUSDT,,,84.60,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:03,BitGet,XRPUSDT,,,1.35,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:03,BitGet,BNBUSDT,,,658.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,07:02:03,BitGet,DOGEUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:04,BitGet,LINKUSDT,,,9.54,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,07:02:04,BitGet,SUIUSDT,,,1.04,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,07:02:05,BitGet,LTCUSDT,,,52.55,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:05,BitGet,AVAXUSDT,,,9.31,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,07:02:05,BitGet,HBARUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:06,BitGet,ADAUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:06,BitGet,TRXUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:07,BitGet,TONUSDT,,,1.91,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:07,BitGet,SHIBUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:07,BitGet,DOTUSDT,,,1.26,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:08,BitGet,BCHUSDT,,,351.50,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,07:02:08,BitGet,UNIUSDT,,,3.30,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:08,BitGet,NEARUSDT,,,2.73,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:09,BitGet,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,07:02:09,BitGet,ICPUSDT,,,2.69,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,07:02:09,BitGet,ETCUSDT,,,8.89,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:10,BitGet,POLUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,07:02:10,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,07:02:11,BitGet,ATOMUSDT,,,2.15,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,07:02:11,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,07:02:11,BitGet,ARBUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
